date,close,kdjk,kdjd,kdjj,signal,signal_2
2005-06-16,6.37,55.2194,57.4734,50.7115,0.0,0.0
2005-06-17,0.0,36.813,50.5866,9.2657,0.0,0.0
2005-06-20,6.39,55.2779,52.1504,61.533,1.0,0.0
2005-06-21,6.39,67.5879,57.2962,88.1712,0.0,0.0
2005-06-22,6.48,76.2274,63.6066,101.469,0.0,0.0
2005-06-23,6.23,81.8133,69.6755,106.0889,0.0,0.0
2005-06-24,6.29,85.8357,75.0622,107.3827,0.0,0.0
2005-06-27,6.42,89.9956,80.04,109.9068,0.0,0.0
2005-06-28,6.25,91.9011,83.9937,107.7159,0.0,0.0
2005-06-29,6.22,93.0183,87.0019,105.0511,0.0,0.0
2005-06-30,5.93,62.5587,78.8542,29.9676,-1.0,0.0
2005-07-01,5.79,43.8155,67.1746,-2.9028,0.0,0.0
2005-07-04,5.84,35.4848,56.6113,-6.7682,0.0,0.0
2005-07-05,5.76,26.8312,46.6846,-12.8758,0.0,0.0
2005-07-06,5.67,19.7814,37.7169,-16.0896,0.0,0.0
2005-07-07,5.66,14.7027,30.0455,-15.9828,0.0,0.0
2005-07-08,5.46,10.1527,23.4146,-16.371,0.0,0.0
2005-07-11,5.49,8.301,18.3767,-11.8503,0.0,0.0
2005-07-12,5.81,21.784,19.5125,26.3271,1.0,0.0
2005-07-13,5.73,34.0195,24.3482,53.3623,0.0,0.0
2005-07-14,5.76,47.3174,32.0046,77.943,0.0,0.0
2005-07-15,5.66,48.9362,37.6485,71.5118,0.0,0.0
2005-07-18,5.65,49.2908,41.5292,64.814,0.0,0.0
2005-07-19,5.72,54.5997,45.8861,72.0269,0.0,0.0
2005-07-20,5.79,63.2114,51.6612,86.3118,0.0,0.0
2005-07-21,5.78,68.2279,57.1834,90.3168,0.0,0.0
2005-07-22,5.95,73.5276,62.6315,95.3198,0.0,0.0
2005-07-25,5.94,75.4335,66.8988,92.5028,0.0,0.0
2005-07-26,6.01,78.4499,70.7492,93.8514,0.0,0.0
2005-07-27,6.07,83.9091,75.1358,101.4558,0.0,0.0
2005-07-28,6.02,82.3944,77.5554,92.0726,0.0,0.0
2005-07-29,5.93,76.0407,77.0505,74.0212,-1.0,0.0
2005-08-01,5.93,69.0612,74.3874,58.4088,0.0,0.0
2005-08-02,6.02,69.7445,72.8398,63.554,0.0,0.0
2005-08-03,6.1,64.7353,70.1383,53.9294,0.0,0.0
2005-08-04,6.04,57.2594,65.8453,40.0877,0.0,0.0
2005-08-05,6.22,63.814,65.1682,61.1055,0.0,0.0
2005-08-08,6.24,69.4657,66.6007,75.1958,1.0,0.0
2005-08-09,6.27,75.1566,69.4527,86.5645,0.0,0.0
2005-08-10,6.3,79.1953,72.7002,92.1855,0.0,0.0
2005-08-11,6.47,85.1352,76.8452,101.7151,0.0,0.0
2005-08-12,6.2,74.4987,76.0631,71.3701,-1.0,0.0
2005-08-15,6.3,69.8047,73.9769,61.4602,0.0,0.0
2005-08-16,6.15,55.7563,67.9034,31.4622,0.0,0.0
2005-08-17,6.19,50.8964,62.2344,28.2203,0.0,0.0
2005-08-18,6.02,36.5453,53.6714,2.2932,0.0,0.0
2005-08-19,5.97,28.3183,45.2204,-5.4857,0.0,0.0
2005-08-22,6.04,26.7885,39.0764,2.2127,0.0,0.0
2005-08-23,5.99,24.3106,34.1545,4.6229,0.0,0.0
2005-08-24,6.03,24.9502,31.0864,12.6779,0.0,0.0
2005-08-25,6.01,26.7784,29.6504,21.0345,0.0,0.0
2005-08-26,6.15,38.1421,32.481,49.4644,1.0,0.0
2005-08-29,6.08,42.0948,35.6856,54.9131,0.0,0.0
2005-08-30,6.13,48.6981,40.0231,66.0481,0.0,0.0
2005-08-31,6.23,64.8978,48.3147,98.0642,0.0,0.0
2005-09-01,6.29,73.0525,56.5606,106.0362,0.0,0.0
2005-09-02,6.26,71.5087,61.5433,91.4394,0.0,0.0
2005-09-05,6.31,72.3391,65.1419,86.7335,0.0,0.0
2005-09-06,6.15,62.2261,64.1699,58.3383,-1.0,0.0
2005-09-07,6.21,58.1507,62.1635,50.1251,0.0,0.0
2005-09-08,6.32,61.8441,62.057,61.4181,0.0,0.0
2005-09-09,6.25,57.896,60.67,52.348,0.0,0.0
2005-09-12,6.24,54.3868,58.5756,46.0092,0.0,0.0
2005-09-13,6.33,59.115,58.7554,59.8342,1.0,0.0
2005-09-14,6.38,67.0291,61.5133,78.0606,0.0,0.0
2005-09-15,6.28,63.878,62.3015,67.0308,0.0,0.0
2005-09-16,6.3,63.7974,62.8002,65.792,0.0,0.0
2005-09-19,6.28,61.7235,62.4413,60.288,-1.0,0.0
2005-09-20,6.14,42.2985,55.727,15.4413,0.0,0.0
2005-09-21,6.03,29.0323,46.8288,-6.5606,0.0,0.0
2005-09-22,5.9,23.4484,39.0353,-7.7254,0.0,0.0
2005-09-23,5.85,16.8019,31.6242,-12.8427,0.0,0.0
2005-09-26,5.94,18.5459,27.2647,1.1082,0.0,0.0
2005-09-27,5.76,12.8848,22.4714,-6.2886,0.0,0.0
2005-09-28,0.0,8.5898,17.8442,-9.9189,0.0,0.0
2005-09-29,0.0,5.7266,13.805,-10.4303,0.0,0.0
2005-09-30,0.0,3.8177,10.4759,-9.4987,0.0,0.0
2005-10-10,0.0,2.5451,7.8323,-8.0292,0.0,0.0
2005-10-11,0.0,1.6968,5.7871,-6.484,0.0,0.0
2005-10-12,0.0,1.1312,4.2351,-5.0768,0.0,0.0
2005-10-13,0.0,0.7541,3.0748,-3.8873,0.0,0.0
2005-10-14,0.0,0.5027,2.2174,-2.9267,0.0,0.0
2005-10-17,0.0,0.3352,1.59,-2.1746,0.0,0.0
2005-10-18,0.0,0.2234,1.1345,-1.5987,0.0,0.0
2005-10-19,0.0,0.149,0.806,-1.1651,0.0,0.0
2005-10-20,0.0,0.0993,0.5704,-0.8429,0.0,0.0
2005-10-21,6.34,33.3995,11.5135,77.1717,1.0,0.0
2005-10-24,6.25,53.928,25.6516,110.4806,0.0,0.0
2005-10-25,6.08,66.7524,39.3519,121.5534,0.0,0.0
2005-10-26,5.92,74.4915,51.0651,121.3442,0.0,0.0
2005-10-27,5.83,79.1949,60.4417,116.7014,0.0,0.0
2005-10-28,5.58,81.0641,67.3158,108.5606,0.0,0.0
2005-10-31,5.71,82.9688,72.5335,103.8394,0.0,0.0
2005-11-01,5.7,84.1879,76.4183,99.7271,0.0,0.0
2005-11-02,5.76,63.9134,72.25,47.2403,-1.0,0.0
2005-11-03,5.67,47.5934,64.0311,14.7179,0.0,0.0
2005-11-04,5.7,39.7458,55.936,7.3654,0.0,0.0
2005-11-07,5.72,37.4347,49.7689,12.7663,0.0,0.0
2005-11-08,5.76,43.475,47.6709,35.0831,0.0,0.0
2005-11-09,5.71,47.5018,47.6146,47.2764,0.0,0.0
2005-11-10,5.55,34.232,43.1537,16.3886,0.0,0.0
2005-11-11,5.54,26.3928,37.5667,4.0448,0.0,0.0
2005-11-14,5.6,28.3095,34.481,15.9664,0.0,0.0
2005-11-15,5.61,31.2187,33.3935,26.8689,0.0,0.0
2005-11-16,5.66,39.331,35.3727,47.2475,1.0,0.0
2005-11-17,5.68,47.2083,39.3179,62.9891,0.0,0.0
2005-11-18,5.78,61.4722,46.7026,91.0113,0.0,0.0
2005-11-21,5.74,66.537,53.3141,92.9828,0.0,0.0
2005-11-22,5.6,54.358,53.6621,55.7499,0.0,0.0
2005-11-23,5.66,52.9053,53.4098,51.8964,-1.0,0.0
2005-11-24,5.7,55.0233,53.9477,57.1746,1.0,0.0
2005-11-25,5.88,68.0548,58.65,86.8642,0.0,0.0
2005-11-28,5.79,67.9189,61.7396,80.2773,0.0,0.0
2005-11-29,5.78,66.8479,63.4424,73.6588,0.0,0.0
2005-11-30,5.84,72.0162,66.3003,83.448,0.0,0.0
2005-12-01,5.8,71.5402,68.047,78.5268,0.0,0.0
2005-12-02,5.83,74.1641,70.086,82.3202,0.0,0.0
2005-12-05,5.62,55.3251,65.1657,35.6438,-1.0,0.0
2005-12-06,5.76,54.6612,61.6642,40.6551,0.0,0.0
2005-12-07,5.81,59.7741,61.0342,57.254,0.0,0.0
2005-12-08,5.81,64.8494,62.3059,69.9364,1.0,0.0
2005-12-09,5.88,72.3996,65.6705,85.8579,0.0,0.0
2005-12-12,5.9,74.5822,68.641,86.4645,0.0,0.0
2005-12-13,5.9,76.0373,71.1064,85.8989,0.0,0.0
2005-12-14,6.07,78.6677,73.6269,88.7494,0.0,0.0
2005-12-15,6.0,76.2547,74.5028,79.7584,0.0,0.0
2005-12-16,6.01,75.2412,74.7489,76.2257,0.0,0.0
2005-12-19,5.99,70.3158,73.2712,64.405,-1.0,0.0
2005-12-20,6.09,74.2277,73.59,75.5029,1.0,0.0
2005-12-21,6.06,71.4548,72.8783,68.6078,-1.0,0.0
2005-12-22,6.06,67.812,71.1895,61.0569,0.0,0.0
2005-12-23,6.13,71.5238,71.3009,71.9694,1.0,0.0
2005-12-26,6.23,77.6825,73.4281,86.1913,0.0,0.0
2005-12-27,6.2,77.83,74.8954,83.6992,0.0,0.0
2005-12-28,6.17,74.8033,74.8647,74.6806,-1.0,0.0
2005-12-29,6.22,77.9939,75.9078,82.1661,1.0,0.0
2005-12-30,6.14,70.3867,74.0674,63.0253,-1.0,0.0
2006-01-04,6.28,75.0495,74.3948,76.3589,1.0,0.0
2006-01-05,6.32,80.4251,76.4049,88.4656,0.0,0.0
2006-01-06,6.41,80.1319,77.6472,85.1013,0.0,0.0
2006-01-09,6.39,77.1055,77.4667,76.3831,-1.0,0.0
2006-01-10,6.28,65.4387,73.4574,49.4015,0.0,0.0
2006-01-11,6.23,53.275,66.7299,26.3651,0.0,0.0
2006-01-12,6.28,49.5517,61.0038,26.6475,0.0,0.0
2006-01-13,6.21,40.9292,54.3123,14.1631,0.0,0.0
2006-01-16,6.09,28.0798,45.5681,-6.8969,0.0,0.0
2006-01-17,6.14,25.3865,38.8409,-1.5223,0.0,0.0
2006-01-18,6.23,30.2577,35.9798,18.8134,0.0,0.0
2006-01-19,6.28,39.8299,37.2632,44.9633,1.0,0.0
2006-01-20,6.23,45.9081,40.1448,57.4347,0.0,0.0
2006-01-23,6.18,45.0499,41.7798,51.5899,0.0,0.0
2006-01-24,6.26,53.3666,45.6421,68.8155,0.0,0.0
2006-01-25,6.35,67.8358,53.04,97.4274,0.0,0.0
2006-02-06,6.4,73.0016,59.6939,99.6172,0.0,0.0
2006-02-07,6.3,68.509,62.6323,80.2626,0.0,0.0
2006-02-08,6.3,63.2653,62.8433,64.1093,0.0,0.0
2006-02-09,6.19,47.2274,57.638,26.4061,-1.0,0.0
2006-02-10,6.21,38.5556,51.2772,13.1125,0.0,0.0
2006-02-13,6.21,32.7744,45.1096,8.1041,0.0,0.0
2006-02-14,6.23,30.9405,40.3866,12.0485,0.0,0.0
2006-02-15,6.32,38.3354,39.7028,35.6004,0.0,0.0
2006-02-16,6.17,27.6402,35.682,11.5568,0.0,0.0
2006-02-17,6.24,30.2548,33.8729,23.0185,0.0,0.0
2006-02-20,6.29,37.3742,35.04,42.0425,1.0,0.0
2006-02-21,6.79,55.902,41.994,83.7181,0.0,0.0
2006-02-22,6.79,67.8236,50.6039,102.263,0.0,0.0
2006-02-23,7.01,76.7569,59.3215,111.6277,0.0,0.0
2006-02-24,7.03,83.4294,67.3575,115.5731,0.0,0.0
2006-02-27,6.82,79.3309,71.3486,95.2955,0.0,0.0
2006-02-28,6.84,77.2859,73.3277,85.2023,0.0,0.0
2006-03-01,6.78,73.8607,73.5054,74.5713,0.0,0.0
2006-03-02,6.56,63.0086,70.0064,49.0129,-1.0,0.0
2006-03-03,6.54,53.1168,64.3766,30.5973,0.0,0.0
2006-03-06,6.56,41.8789,56.8773,11.882,0.0,0.0
2006-03-07,6.32,28.3412,47.3653,-9.707,0.0,0.0
2006-03-08,6.38,23.3118,39.3475,-8.7595,0.0,0.0
2006-03-09,6.24,17.3727,32.0225,-11.927,0.0,0.0
2006-03-10,6.18,12.495,25.5134,-13.5416,0.0,0.0
2006-03-13,6.27,13.3529,21.4599,-2.8612,0.0,0.0
2006-03-14,6.2,11.0183,17.9794,-2.9038,0.0,0.0
2006-03-15,6.28,15.6789,17.2125,12.6116,0.0,0.0
2006-03-16,6.29,19.4804,17.9685,22.5041,1.0,1.0
2006-03-17,6.2,16.3202,17.4191,14.1226,-1.0,0.0
2006-03-20,6.28,26.9295,20.5892,39.6102,1.0,0.0
2006-03-21,6.35,42.6444,27.9409,72.0513,0.0,0.0
2006-03-22,6.35,53.1209,36.3343,86.6943,0.0,0.0
2006-03-23,6.4,64.1496,45.6061,101.2367,0.0,0.0
2006-03-24,6.31,61.1572,50.7898,81.8921,0.0,0.0
2006-03-27,6.35,63.76,55.1132,81.0536,0.0,0.0
2006-03-28,6.39,70.0929,60.1064,90.0658,0.0,0.0
2006-03-29,6.5,73.8604,64.6911,92.199,0.0,0.0
2006-03-30,6.37,66.2945,65.2255,68.4324,0.0,0.0
2006-03-31,6.37,59.5809,63.344,52.0548,-1.0,0.0
2006-04-03,6.41,58.5241,61.7374,52.0974,0.0,0.0
2006-04-04,6.57,67.8039,63.7595,75.8927,1.0,0.0
2006-04-05,6.6,74.2806,67.2666,88.3087,0.0,0.0
2006-04-06,6.52,71.5204,68.6845,77.1922,0.0,0.0
2006-04-07,6.47,63.9593,67.1095,57.6591,-1.0,0.0
2006-04-10,6.74,75.2926,69.8372,86.2035,1.0,0.0
2006-04-11,6.92,78.7665,72.8136,90.6723,0.0,0.0
2006-04-12,6.74,73.2902,72.9725,73.9257,0.0,0.0
2006-04-13,6.62,63.9713,69.9721,51.9696,-1.0,0.0
2006-04-14,6.85,66.8899,68.9447,62.7804,0.0,0.0
2006-04-17,6.82,66.6363,68.1752,63.5584,0.0,0.0
2006-04-18,6.74,62.1661,66.1722,54.154,0.0,0.0
2006-04-19,6.88,66.7129,66.3524,67.4338,1.0,0.0
2006-04-20,6.79,63.2632,65.3227,59.1441,-1.0,0.0
2006-04-21,6.84,61.4347,64.0267,56.2507,0.0,0.0
2006-04-24,6.51,41.6367,56.5634,11.7835,0.0,0.0
2006-04-25,6.39,32.1056,48.4108,-0.5046,0.0,0.0
2006-04-26,7.03,54.7371,50.5196,63.1722,1.0,0.0
2006-04-27,7.35,64.7172,55.2521,83.6474,0.0,0.0
2006-04-28,7.88,72.5675,61.0239,95.6547,0.0,0.0
2006-05-08,7.86,77.4286,66.4922,99.3016,0.0,0.0
2006-05-09,8.39,83.2858,72.09,105.6772,0.0,0.0
2006-05-10,8.29,83.6312,75.9371,99.0194,0.0,0.0
2006-05-11,8.32,83.2371,78.3704,92.9705,0.0,0.0
2006-05-12,8.54,85.9676,80.9028,96.0972,0.0,0.0
2006-05-15,8.63,88.9209,83.5755,99.6117,0.0,0.0
2006-05-16,8.2,81.2971,82.816,78.2592,-1.0,-1.0
2006-05-17,8.23,75.8983,80.5101,66.6746,0.0,0.0
2006-05-18,8.1,64.0545,75.0249,42.1137,0.0,0.0
2006-05-19,8.31,62.5807,70.8768,45.9884,0.0,0.0
2006-05-22,8.21,54.1236,65.2924,31.7858,0.0,0.0
2006-05-23,7.85,36.4487,55.6778,-2.0096,0.0,0.0
2006-05-24,8.03,31.6635,47.673,-0.3557,0.0,0.0
2006-05-25,8.2,35.0625,43.4695,18.2484,0.0,0.0
2006-05-26,8.78,50.6213,45.8535,60.1571,1.0,0.0
2006-05-29,0.0,33.7476,41.8182,17.6064,-1.0,0.0
2006-05-30,0.0,22.4984,35.3782,-3.2613,0.0,0.0
2006-05-31,0.0,14.9989,28.5851,-12.1735,0.0,0.0
2006-06-01,0.0,9.9993,22.3898,-14.7819,0.0,0.0
2006-06-02,0.0,6.6662,17.1486,-14.2987,0.0,0.0
2006-06-05,0.0,4.4441,12.9138,-12.4952,0.0,0.0
2006-06-06,0.0,2.9627,9.5968,-10.3053,0.0,0.0
2006-06-07,0.0,1.9752,7.0562,-8.187,0.0,0.0
2006-06-08,0.0,1.3168,5.1431,-6.3358,0.0,0.0
2006-06-09,0.0,0.8779,3.7213,-4.8091,0.0,0.0
2006-06-12,7.9,33.9186,13.7871,74.1815,1.0,0.0
2006-06-13,7.11,52.6124,26.7288,104.3794,0.0,0.0
2006-06-14,7.13,65.1593,39.539,116.3999,0.0,0.0
2006-06-15,0.0,43.4395,40.8392,48.6403,0.0,0.0
2006-06-16,7.11,58.9597,46.8794,83.1204,0.0,0.0
2006-06-19,7.07,69.1377,54.2988,98.8155,0.0,0.0
2006-06-20,7.12,76.134,61.5772,105.2476,0.0,0.0
2006-06-21,7.18,81.0513,68.0686,107.0169,0.0,0.0
2006-06-22,7.4,85.2579,73.7983,108.1769,0.0,0.0
2006-06-23,7.29,89.3252,78.974,110.0277,0.0,0.0
2006-06-26,0.0,59.5501,72.4994,33.6517,-1.0,0.0
2006-06-27,7.4,72.6769,72.5585,72.9137,1.0,0.0
2006-06-28,7.31,81.027,75.3814,92.3184,0.0,0.0
2006-06-29,7.47,87.2623,79.3417,103.1037,0.0,0.0
2006-06-30,7.56,90.9874,83.2236,106.515,0.0,0.0
2006-07-03,8.1,93.5851,86.6774,107.4004,0.0,0.0
2006-07-04,8.04,95.073,89.476,106.2671,0.0,0.0
2006-07-05,8.05,95.9863,91.6461,104.6667,0.0,0.0
2006-07-06,7.95,96.1901,93.1608,102.2489,0.0,0.0
2006-07-07,7.71,79.4045,88.5753,61.0629,-1.0,0.0
2006-07-10,0.0,52.9364,76.6957,5.4177,0.0,0.0
2006-07-11,0.0,35.2909,62.8941,-19.9155,0.0,0.0
2006-07-12,0.0,23.5273,49.7718,-28.9618,0.0,0.0
2006-07-13,0.0,15.6848,38.4095,-29.7644,0.0,0.0
2006-07-14,0.0,10.4566,29.0918,-26.814,0.0,0.0
2006-07-17,0.0,6.971,21.7182,-22.5234,0.0,0.0
2006-07-18,0.0,4.6474,16.028,-18.1138,0.0,0.0
2006-07-19,7.15,33.0773,21.7111,55.8097,1.0,0.0
2006-07-20,7.17,53.9182,32.4468,96.861,0.0,0.0
2006-07-21,7.2,67.9455,44.2797,115.277,0.0,0.0
2006-07-24,7.26,77.5636,55.3743,121.9423,0.0,0.0
2006-07-25,7.23,83.8424,64.8637,121.7999,0.0,0.0
2006-07-26,7.16,87.7172,72.4815,118.1885,0.0,0.0
2006-07-27,7.06,89.8559,78.273,113.0217,0.0,0.0
2006-07-28,6.96,90.8373,82.4611,107.5896,0.0,0.0
2006-07-31,6.72,61.7927,75.5716,34.235,-1.0,0.0
2006-08-01,6.7,45.6396,65.5943,5.7302,0.0,0.0
2006-08-02,6.82,40.2042,57.1309,6.3507,0.0,0.0
2006-08-03,6.84,37.9139,50.7252,12.2912,0.0,0.0
2006-08-04,6.67,28.5167,43.3224,-1.0948,0.0,0.0
2006-08-07,6.56,19.4873,35.3774,-12.2928,0.0,0.0
2006-08-08,6.79,24.7562,31.837,10.5948,0.0,0.0
2006-08-09,6.74,27.6153,30.4297,21.9863,0.0,0.0
2006-08-10,6.85,45.4372,35.4322,65.4472,1.0,0.0
2006-08-11,6.82,56.0058,42.2901,83.4371,0.0,0.0
2006-08-14,6.81,59.0038,47.8613,81.2889,0.0,0.0
2006-08-15,6.9,68.5026,54.7417,96.0242,0.0,0.0
2006-08-16,7.03,77.0409,62.1748,106.7732,0.0,0.0
2006-08-17,7.09,84.0879,69.4792,113.3053,0.0,0.0
2006-08-18,6.93,78.0586,72.339,89.4978,0.0,0.0
2006-08-21,7.08,83.8572,76.1784,99.2149,0.0,0.0
2006-08-22,7.06,82.0486,78.1351,89.8756,0.0,0.0
2006-08-23,7.06,80.3401,78.8701,83.2801,0.0,0.0
2006-08-24,7.04,77.919,78.5531,76.6509,-1.0,0.0
2006-08-25,6.99,73.0999,76.7354,65.8289,0.0,0.0
2006-08-28,7.28,78.6849,77.3852,81.2844,1.0,0.0
2006-08-29,7.21,77.5708,77.4471,77.8182,0.0,0.0
2006-08-30,7.21,76.828,77.2407,76.0026,-1.0,0.0
2006-08-31,7.23,77.2461,77.2425,77.2532,1.0,0.0
2006-09-01,7.06,61.4265,71.9705,40.3384,-1.0,0.0
2006-09-04,7.1,53.7169,65.886,29.3789,0.0,0.0
2006-09-05,7.12,49.9957,60.5892,28.8086,0.0,0.0
2006-09-06,7.16,48.8343,56.6709,33.1612,0.0,0.0
2006-09-07,7.2,51.1609,54.8342,43.8141,0.0,0.0
2006-09-08,7.23,53.4055,54.358,51.5005,0.0,0.0
2006-09-11,7.42,66.6643,58.4601,83.0726,1.0,0.0
2006-09-12,7.43,71.3659,62.762,88.5737,0.0,0.0
2006-09-13,7.4,70.3843,65.3028,80.5473,0.0,0.0
2006-09-14,7.5,70.5126,67.0394,77.459,0.0,0.0
2006-09-15,7.63,77.1671,70.4153,90.6708,0.0,0.0
2006-09-18,7.62,79.2225,73.3511,90.9655,0.0,0.0
2006-09-19,7.71,81.0558,75.9193,91.3287,0.0,0.0
2006-09-20,7.68,80.5078,77.4488,86.6257,0.0,0.0
2006-09-21,7.71,81.2081,78.7019,86.2205,0.0,0.0
2006-09-22,7.49,63.8609,73.7549,44.073,-1.0,0.0
2006-09-25,7.59,59.2406,68.9168,39.8883,0.0,0.0
2006-09-26,7.57,53.1301,63.6546,32.0812,0.0,0.0
2006-09-27,8.01,65.322,64.2104,67.5453,1.0,0.0
2006-09-28,7.95,70.5088,66.3099,78.9067,0.0,0.0
2006-09-29,8.16,76.4632,69.6943,90.0011,0.0,0.0
2006-10-09,8.69,83.065,74.1512,100.8927,0.0,0.0
2006-10-10,0.0,55.3767,67.8931,30.344,-1.0,0.0
2006-10-11,0.0,36.9178,57.568,-4.3825,0.0,0.0
2006-10-12,0.0,24.6119,46.5826,-19.3296,0.0,0.0
2006-10-13,9.03,48.2598,47.1417,50.496,1.0,0.0
2006-10-16,8.84,63.3548,52.546,84.9724,0.0,0.0
2006-10-17,8.99,73.9473,59.6798,102.4823,0.0,0.0
2006-10-18,9.09,81.3617,66.9071,110.2709,0.0,0.0
2006-10-19,8.95,85.8108,73.2083,111.0157,0.0,0.0
2006-10-20,9.07,89.2001,78.5389,110.5226,0.0,0.0
2006-10-23,9.03,91.3186,82.7988,108.3582,0.0,0.0
2006-10-24,9.41,93.8966,86.4981,108.6937,0.0,0.0
2006-10-25,9.5,90.6506,87.8822,96.1872,0.0,0.0
2006-10-26,9.82,92.0576,89.274,97.6248,0.0,0.0
2006-10-27,9.77,84.3155,87.6212,77.7041,-1.0,-1.0
2006-10-30,9.4,68.7103,81.3176,43.4958,0.0,0.0
2006-10-31,9.55,61.8563,74.8305,35.9079,0.0,0.0
2006-11-01,9.3,51.1141,66.925,19.4922,0.0,0.0
2006-11-02,9.36,45.2701,59.7067,16.3968,0.0,0.0
2006-11-03,9.58,45.6467,55.02,26.9001,0.0,0.0
2006-11-06,9.86,52.4601,54.1667,49.0469,0.0,0.0
2006-11-07,10.03,61.9299,56.7545,72.2809,1.0,0.0
2006-11-08,10.04,68.533,60.6806,84.2377,0.0,0.0
2006-11-09,10.45,75.6887,65.6833,95.6994,0.0,0.0
2006-11-10,10.32,74.8104,68.7257,86.9799,0.0,0.0
2006-11-13,10.08,69.4345,68.9619,70.3796,0.0,0.0
2006-11-14,10.06,65.4513,67.7917,60.7705,-1.0,0.0
2006-11-15,10.4,68.7998,68.1278,70.1438,1.0,0.0
2006-11-16,10.41,70.5668,68.9408,73.8188,0.0,0.0
2006-11-17,10.28,62.8151,66.8989,54.6476,-1.0,0.0
2006-11-20,10.75,73.437,69.0783,82.1546,1.0,0.0
2006-11-21,11.83,82.2914,73.4826,99.9088,0.0,0.0
2006-11-22,12.88,86.9122,77.9591,104.8183,0.0,0.0
2006-11-23,12.65,85.9213,80.6132,96.5374,0.0,0.0
2006-11-24,12.68,85.5637,82.2633,92.1643,0.0,0.0
2006-11-27,12.58,84.1646,82.8971,86.6996,0.0,0.0
2006-11-28,12.32,79.9508,81.915,76.0224,-1.0,0.0
2006-11-29,12.37,77.6935,80.5078,72.0648,0.0,0.0
2006-11-30,12.65,79.0159,80.0105,77.0268,0.0,0.0
2006-12-01,12.42,76.6279,78.883,72.1178,0.0,0.0
2006-12-04,13.15,79.7438,79.1699,80.8916,1.0,0.0
2006-12-05,12.95,77.3664,78.5687,74.9616,-1.0,0.0
2006-12-06,13.09,76.8241,77.9872,74.498,0.0,0.0
2006-12-07,13.4,74.0609,76.6784,68.8259,0.0,0.0
2006-12-08,13.14,68.4831,73.9467,57.5561,0.0,0.0
2006-12-11,13.54,70.5117,72.8017,65.9318,0.0,0.0
2006-12-12,13.94,75.4151,73.6728,78.8995,1.0,0.0
2006-12-13,13.41,69.9811,72.4423,65.0589,-1.0,0.0
2006-12-14,13.38,65.8659,70.2501,57.0975,0.0,0.0
2006-12-15,13.35,60.1941,66.8981,46.7861,0.0,0.0
2006-12-18,13.58,60.8191,64.8718,52.7137,0.0,0.0
2006-12-19,13.58,56.6919,62.1452,45.7854,0.0,0.0
2006-12-20,13.51,52.1175,58.8026,38.7473,0.0,0.0
2006-12-21,13.16,39.9533,52.5195,14.821,0.0,0.0
2006-12-22,13.01,29.1418,44.727,-2.0284,0.0,0.0
2006-12-25,13.35,31.5247,40.3262,13.9216,0.0,0.0
2006-12-26,13.23,29.8874,36.8466,15.969,0.0,0.0
2006-12-27,13.69,41.1615,38.2849,46.9147,1.0,0.0
2006-12-28,14.02,50.7743,42.448,67.4269,0.0,0.0
2006-12-29,14.47,63.2503,49.3821,90.9867,0.0,0.0
2007-01-04,14.11,58.8335,52.5326,71.4354,0.0,0.0
2007-01-05,13.06,41.4262,48.8305,26.6177,-1.0,0.0
2007-01-08,13.37,34.0913,43.9174,14.4391,0.0,0.0
2007-01-09,13.8,35.1242,40.9864,23.4,0.0,0.0
2007-01-10,14.08,38.9334,40.302,36.1961,0.0,0.0
2007-01-11,14.78,51.5303,44.0448,66.5013,1.0,0.0
2007-01-12,15.52,67.6869,51.9255,99.2096,0.0,0.0
2007-01-15,16.3,78.4579,60.7696,113.8345,0.0,0.0
2007-01-16,17.02,84.8295,68.7896,116.9094,0.0,0.0
2007-01-17,17.02,85.7469,74.442,108.3567,0.0,0.0
2007-01-18,16.18,80.2135,76.3659,87.9088,0.0,0.0
2007-01-19,16.95,81.8362,78.1893,89.13,0.0,0.0
2007-01-22,17.76,87.5733,81.3173,100.0854,0.0,0.0
2007-01-23,18.1,90.132,84.2555,101.885,0.0,0.0
2007-01-24,17.71,86.1065,84.8725,88.5745,0.0,0.0
2007-01-25,17.4,80.1404,83.2952,73.8308,-1.0,-1.0
2007-01-26,18.27,83.4698,83.3534,83.7028,1.0,0.0
2007-01-29,19.18,88.9799,85.2289,96.4819,0.0,0.0
2007-01-30,20.14,92.6533,87.7037,102.5524,0.0,0.0
2007-01-31,19.13,82.2012,85.8695,74.8646,-1.0,-1.0
2007-02-01,18.46,66.4287,79.3892,40.5076,0.0,0.0
2007-02-02,17.54,46.3748,68.3844,2.3556,0.0,0.0
2007-02-05,16.69,31.148,55.9723,-18.5005,0.0,0.0
2007-02-06,17.52,27.4012,46.4486,-10.6937,0.0,0.0
2007-02-07,18.4,31.6934,41.5302,12.0197,0.0,0.0
2007-02-08,19.1,39.9561,41.0055,37.8573,0.0,0.0
2007-02-09,18.39,39.9861,40.6657,38.627,0.0,0.0
2007-02-12,19.31,47.105,42.8121,55.6906,1.0,0.0
2007-02-13,19.66,59.6519,48.4254,82.1049,0.0,0.0
2007-02-14,20.55,72.762,56.5376,105.2108,0.0,0.0
2007-02-15,20.51,76.9633,63.3461,104.1975,0.0,0.0
2007-02-16,20.8,80.4228,69.0384,103.1916,0.0,0.0
2007-02-26,20.21,74.9283,71.0017,82.7816,0.0,0.0
